,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
1326,261614054001,261614054001,26161405400,405400,1,26,161,405400,2702,4
1327,261614025001,261614025001,26161402500,402500,1,26,161,402500,2702,4
1328,261614026002,261614026002,26161402600,402600,2,26,161,402600,2702,4
1329,261614032003,261614032003,26161403200,403200,3,26,161,403200,2702,4
1330,261614002003,261614002003,26161400200,400200,3,26,161,400200,2702,4
1331,261614053004,261614053004,26161405300,405300,4,26,161,405300,2702,4
1332,261251420002,261251420002,26125142000,142000,2,26,125,142000,2904,4
1333,261251420001,261251420001,26125142000,142000,1,26,125,142000,2904,4
1334,261251420003,261251420003,26125142000,142000,3,26,125,142000,2904,4
1335,261251881001,261251881001,26125188100,188100,1,26,125,188100,2908,4
1336,261251912001,261251912001,26125191200,191200,1,26,125,191200,2903,4
1337,261635691002,261635691002,26163569100,569100,2,26,163,569100,3204,4
1338,261635432003,261635432003,26163543200,543200,3,26,163,543200,3208,4
1339,261635429004,261635429004,26163542900,542900,4,26,163,542900,3208,4
1340,261635428003,261635428003,26163542800,542800,3,26,163,542800,3208,4
1341,261635423001,261635423001,26163542300,542300,1,26,163,542300,3209,4
1342,261635941004,261635941004,26163594100,594100,4,26,163,594100,3206,4
1343,261635391001,261635391001,26163539100,539100,1,26,163,539100,3209,4
1344,261635386006,261635386006,26163538600,538600,6,26,163,538600,3209,4
1345,261635786001,261635786001,26163578600,578600,1,26,163,578600,3207,4
1346,261635698001,261635698001,26163569800,569800,1,26,163,569800,3204,4
1347,261635643002,261635643002,26163564300,564300,2,26,163,564300,3201,4
1348,261614462002,261614462002,26161446200,446200,2,26,161,446200,2701,4
1349,261614142001,261614142001,26161414200,414200,1,26,161,414200,2703,4
1350,261614033001,261614033001,26161403300,403300,1,26,161,403300,2702,4
1351,261614530003,261614530003,26161453000,453000,3,26,161,453000,2701,4
1352,261614005005,261614005005,26161400500,400500,5,26,161,400500,2702,4
1353,261614105001,261614105001,26161410500,410500,1,26,161,410500,2703,4
1354,261614060002,261614060002,26161406000,406000,2,26,161,406000,2703,4
1355,261614031001,261614031001,26161403100,403100,1,26,161,403100,2702,4
1356,261614033003,261614033003,26161403300,403300,3,26,161,403300,2702,4
1357,261614033002,261614033002,26161403300,403300,2,26,161,403300,2702,4
1358,261614060001,261614060001,26161406000,406000,1,26,161,406000,2703,4
1359,261614147001,261614147001,26161414700,414700,1,26,161,414700,2703,4
1360,261614123001,261614123001,26161412300,412300,1,26,161,412300,2703,4
1361,261614035001,261614035001,26161403500,403500,1,26,161,403500,2702,4
1362,261614145002,261614145002,26161414500,414500,2,26,161,414500,2703,4
1363,261635704003,261635704003,26163570400,570400,3,26,163,570400,3204,4
1364,261635930002,261635930002,26163593000,593000,2,26,163,593000,3206,4
1365,261635547003,261635547003,26163554700,554700,3,26,163,554700,3202,4
1366,261635583001,261635583001,26163558300,558300,1,26,163,558300,3202,4
1367,261251367001,261251367001,26125136700,136700,1,26,125,136700,2905,4
1368,261251365002,261251365002,26125136500,136500,2,26,125,136500,2905,4
1369,261251573003,261251573003,26125157300,157300,3,26,125,157300,2906,4
1370,261251285001,261251285001,26125128500,128500,1,26,125,128500,2902,4
1371,261251845001,261251845001,26125184500,184500,1,26,125,184500,2908,4
1372,261251531002,261251531002,26125153100,153100,2,26,125,153100,2906,4
1373,261251615001,261251615001,26125161500,161500,1,26,125,161500,2907,4
1374,261251620001,261251620001,26125162000,162000,1,26,125,162000,2907,4
1375,261251302003,261251302003,26125130200,130200,3,26,125,130200,2901,4
1376,261251306003,261251306003,26125130600,130600,3,26,125,130600,2901,4
1377,261251904003,261251904003,26125190400,190400,3,26,125,190400,2902,4
1378,261251674003,261251674003,26125167400,167400,3,26,125,167400,2907,4
1379,260937408003,260937408003,26093740800,740800,3,26,93,740800,2800,4
1380,261635815001,261635815001,26163581500,581500,1,26,163,581500,3206,4
1381,261635766003,261635766003,26163576600,576600,3,26,163,576600,3207,4
1382,261635378002,261635378002,26163537800,537800,2,26,163,537800,3209,4
1383,261635375001,261635375001,26163537500,537500,1,26,163,537500,3209,4
1384,261635372001,261635372001,26163537200,537200,1,26,163,537200,3208,4
1385,261635658003,261635658003,26163565800,565800,3,26,163,565800,3204,4
1386,261635523003,261635523003,26163552300,552300,3,26,163,552300,3213,4
1387,261635154002,261635154002,26163515400,515400,2,26,163,515400,3211,4
1388,261635142003,261635142003,26163514200,514200,3,26,163,514200,3211,4
1389,261635159003,261635159003,26163515900,515900,3,26,163,515900,3213,4
1390,261635301001,261635301001,26163530100,530100,1,26,163,530100,3209,4
1391,261635772003,261635772003,26163577200,577200,3,26,163,577200,3207,4
1392,261635442003,261635442003,26163544200,544200,3,26,163,544200,3208,4
1393,261635549002,261635549002,26163554900,554900,2,26,163,554900,3202,4
1394,261614021001,261614021001,26161402100,402100,1,26,161,402100,2702,4
1395,261614117003,261614117003,26161411700,411700,3,26,161,411700,2703,4
1396,261614127003,261614127003,26161412700,412700,3,26,161,412700,2703,4
1397,261614023002,261614023002,26161402300,402300,2,26,161,402300,2702,4
1398,261614158001,261614158001,26161415800,415800,1,26,161,415800,2703,4
1399,261614234001,261614234001,26161423400,423400,1,26,161,423400,2701,4
1400,261614250002,261614250002,26161425000,425000,2,26,161,425000,2701,4
1401,261614026001,261614026001,26161402600,402600,1,26,161,402600,2702,4
1402,261614022003,261614022003,26161402200,402200,3,26,161,402200,2702,4
1403,261614074002,261614074002,26161407400,407400,2,26,161,407400,2703,4
1404,261635346003,261635346003,26163534600,534600,3,26,163,534600,3212,4
1405,261635343001,261635343001,26163534300,534300,1,26,163,534300,3208,4
1406,261635344001,261635344001,26163534400,534400,1,26,163,534400,3208,4
1407,261635403001,261635403001,26163540300,540300,1,26,163,540300,3209,4
1408,261635402001,261635402001,26163540200,540200,1,26,163,540200,3209,4
1409,261635699002,261635699002,26163569900,569900,2,26,163,569900,3204,4
1410,261635755002,261635755002,26163575500,575500,2,26,163,575500,3203,4
1411,261251966001,261251966001,26125196600,196600,1,26,125,196600,2903,4
1412,261251505002,261251505002,26125150500,150500,2,26,125,150500,2906,4
1413,261251505001,261251505001,26125150500,150500,1,26,125,150500,2906,4
1414,261251545002,261251545002,26125154500,154500,2,26,125,154500,2906,4
1415,261251578002,261251578002,26125157800,157800,2,26,125,157800,2906,4
1416,261635440001,261635440001,26163544000,544000,1,26,163,544000,3208,4
1417,261635438001,261635438001,26163543800,543800,1,26,163,543800,3208,4
1418,261635459002,261635459002,26163545900,545900,2,26,163,545900,3208,4
1419,261635542004,261635542004,26163554200,554200,4,26,163,554200,3202,4
1420,261635635002,261635635002,26163563500,563500,2,26,163,563500,3201,4
1421,261635704005,261635704005,26163570400,570400,5,26,163,570400,3204,4
1422,261635748005,261635748005,26163574800,574800,5,26,163,574800,3203,4
1423,261635393003,261635393003,26163539300,539300,3,26,163,539300,3209,4
1424,261635392002,261635392002,26163539200,539200,2,26,163,539200,3209,4
1425,261635830001,261635830001,26163583000,583000,1,26,163,583000,3205,4
1426,261635749001,261635749001,26163574900,574900,1,26,163,574900,3203,4
1427,261635753001,261635753001,26163575300,575300,1,26,163,575300,3203,4
1428,261635685001,261635685001,26163568500,568500,1,26,163,568500,3204,4
1429,261614052003,261614052003,26161405200,405200,3,26,161,405200,2702,4
1430,261476551003,261476551003,26147655100,655100,3,26,147,655100,3100,4
1431,261476551001,261476551001,26147655100,655100,1,26,147,655100,3100,4
1432,261476556001,261476556001,26147655600,655600,1,26,147,655600,3100,4
1433,261635124001,261635124001,26163512400,512400,1,26,163,512400,3211,4
1434,261635121001,261635121001,26163512100,512100,1,26,163,512100,3213,4
1435,261635075001,261635075001,26163507500,507500,1,26,163,507500,3210,4
1436,261635563002,261635563002,26163556300,556300,2,26,163,556300,3202,4
1437,261635567001,261635567001,26163556700,556700,1,26,163,556700,3202,4
1438,261635062002,261635062002,26163506200,506200,2,26,163,506200,3210,4
1439,261635052001,261635052001,26163505200,505200,1,26,163,505200,3210,4
1440,261635051004,261635051004,26163505100,505100,4,26,163,505100,3210,4
1441,261614450001,261614450001,26161445000,445000,1,26,161,445000,2701,4
1442,261614464001,261614464001,26161446400,446400,1,26,161,446400,2701,4
1443,261614464002,261614464002,26161446400,446400,2,26,161,446400,2701,4
1444,261614530001,261614530001,26161453000,453000,1,26,161,453000,2701,4
1445,261614480002,261614480002,26161448000,448000,2,26,161,448000,2701,4
1446,261614260001,261614260001,26161426000,426000,1,26,161,426000,2701,4
1447,261614056001,261614056001,26161405600,405600,1,26,161,405600,2702,4
1448,261251426004,261251426004,26125142600,142600,4,26,125,142600,2904,4
1449,261635704004,261635704004,26163570400,570400,4,26,163,570400,3204,4
1450,261635687004,261635687004,26163568700,568700,4,26,163,568700,3204,4
1451,261635428002,261635428002,26163542800,542800,2,26,163,542800,3208,4
1452,261635743001,261635743001,26163574300,574300,1,26,163,574300,3203,4
1453,261635882001,261635882001,26163588200,588200,1,26,163,588200,3201,4
1454,261635273001,261635273001,26163527300,527300,1,26,163,527300,3212,4
1455,261635389004,261635389004,26163538900,538900,4,26,163,538900,3209,4
1456,261635805001,261635805001,26163580500,580500,1,26,163,580500,3207,4
1457,261635775001,261635775001,26163577500,577500,1,26,163,577500,3207,4
1458,261635724001,261635724001,26163572400,572400,1,26,163,572400,3203,4
1459,261635727002,261635727002,26163572700,572700,2,26,163,572700,3203,4
1460,261635705004,261635705004,26163570500,570500,4,26,163,570500,3204,4
1461,261614310002,261614310002,26161431000,431000,2,26,161,431000,2701,4
1462,261614462001,261614462001,26161446200,446200,1,26,161,446200,2701,4
1463,261614550002,261614550002,26161455000,455000,2,26,161,455000,2701,4
1464,261614640004,261614640004,26161464000,464000,4,26,161,464000,2701,4
1465,261614051002,261614051002,26161405100,405100,2,26,161,405100,2702,4
1466,261614134031,261614134031,26161413403,413403,1,26,161,413403,2703,4
1467,261614162001,261614162001,26161416200,416200,1,26,161,416200,2703,4
1468,261614070002,261614070002,26161407000,407000,2,26,161,407000,2703,4
1469,261614034001,261614034001,26161403400,403400,1,26,161,403400,2702,4
1470,261614038002,261614038002,26161403800,403800,2,26,161,403800,2702,4
1471,261614550001,261614550001,26161455000,455000,1,26,161,455000,2701,4
1472,261614035002,261614035002,26161403500,403500,2,26,161,403500,2702,4
1473,261614041003,261614041003,26161404100,404100,3,26,161,404100,2702,4
1474,261614104001,261614104001,26161410400,410400,1,26,161,410400,2703,4
1475,261614121002,261614121002,26161412100,412100,2,26,161,412100,2703,4
1476,261476372003,261476372003,26147637200,637200,3,26,147,637200,3100,4
1477,261476240002,261476240002,26147624000,624000,2,26,147,624000,3100,4
1478,261476250001,261476250001,26147625000,625000,1,26,147,625000,3100,4
1479,261251367003,261251367003,26125136700,136700,3,26,125,136700,2905,4
1480,261251675001,261251675001,26125167500,167500,1,26,125,167500,2907,4
1481,261251673004,261251673004,26125167300,167300,4,26,125,167300,2907,4
1482,261251442001,261251442001,26125144200,144200,1,26,125,144200,2904,4
1483,261476260001,261476260001,26147626000,626000,1,26,147,626000,3100,4
1484,261476501004,261476501004,26147650100,650100,4,26,147,650100,3100,4
1485,261476410001,261476410001,26147641000,641000,1,26,147,641000,3100,4
1486,261476440004,261476440004,26147644000,644000,4,26,147,644000,3100,4
1487,261476572001,261476572001,26147657200,657200,1,26,147,657200,3100,4
1488,261476460003,261476460003,26147646000,646000,3,26,147,646000,3100,4
1489,261476420002,261476420002,26147642000,642000,2,26,147,642000,3100,4
1490,261251454003,261251454003,26125145400,145400,3,26,125,145400,2904,4
1491,261251353002,261251353002,26125135300,135300,2,26,125,135300,2905,4
1492,261251686001,261251686001,26125168600,168600,1,26,125,168600,2907,4
1493,261251666001,261251666001,26125166600,166600,1,26,125,166600,2907,4
1494,261158302003,261158302003,26115830200,830200,3,26,115,830200,3300,4
1495,261158308001,261158308001,26115830800,830800,1,26,115,830800,3300,4
1496,261158305001,261158305001,26115830500,830500,1,26,115,830500,3300,4
1497,261635727003,261635727003,26163572700,572700,3,26,163,572700,3203,4
1498,261635664001,261635664001,26163566400,566400,1,26,163,566400,3204,4
1499,261635587003,261635587003,26163558700,558700,3,26,163,558700,3202,4
1500,261635673005,261635673005,26163567300,567300,5,26,163,567300,3204,4
1501,261635133002,261635133002,26163513300,513300,2,26,163,513300,3211,4
1502,261614032002,261614032002,26161403200,403200,2,26,161,403200,2702,4
1503,261614027002,261614027002,26161402700,402700,2,26,161,402700,2702,4
1504,261614036002,261614036002,26161403600,403600,2,26,161,403600,2702,4
1505,261614002002,261614002002,26161400200,400200,2,26,161,400200,2702,4
1506,261614022001,261614022001,26161402200,402200,1,26,161,402200,2702,4
1507,261614042001,261614042001,26161404200,404200,1,26,161,404200,2702,4
1508,261251506001,261251506001,26125150600,150600,1,26,125,150600,2906,4
1509,261251507003,261251507003,26125150700,150700,3,26,125,150700,2906,4
1510,261251507001,261251507001,26125150700,150700,1,26,125,150700,2906,4
1511,261251420004,261251420004,26125142000,142000,4,26,125,142000,2904,4
1512,261251273002,261251273002,26125127300,127300,2,26,125,127300,2902,4
1513,261251435002,261251435002,26125143500,143500,2,26,125,143500,2904,4
1514,261251508001,261251508001,26125150800,150800,1,26,125,150800,2906,4
1515,261251245004,261251245004,26125124500,124500,4,26,125,124500,2901,4
1516,261251426002,261251426002,26125142600,142600,2,26,125,142600,2904,4
1517,261251945001,261251945001,26125194500,194500,1,26,125,194500,2903,4
1518,261251368003,261251368003,26125136800,136800,3,26,125,136800,2905,4
1519,261251736001,261251736001,26125173600,173600,1,26,125,173600,2908,4
1520,261251316001,261251316001,26125131600,131600,1,26,125,131600,2901,4
1521,261251582001,261251582001,26125158200,158200,1,26,125,158200,2906,4
1522,261635646001,261635646001,26163564600,564600,1,26,163,564600,3201,4
1523,261635715002,261635715002,26163571500,571500,2,26,163,571500,3203,4
1524,261635584001,261635584001,26163558400,558400,1,26,163,558400,3202,4
1525,261635657001,261635657001,26163565700,565700,1,26,163,565700,3204,4
1526,261635799004,261635799004,26163579900,579900,4,26,163,579900,3203,4
1527,261635932002,261635932002,26163593200,593200,2,26,163,593200,3206,4
1528,261635003001,261635003001,26163500300,500300,1,26,163,500300,3210,4
1529,261635241001,261635241001,26163524100,524100,1,26,163,524100,3212,4
1530,261635238004,261635238004,26163523800,523800,4,26,163,523800,3212,4
1531,261635634002,261635634002,26163563400,563400,2,26,163,563400,3201,4
1532,261635624001,261635624001,26163562400,562400,1,26,163,562400,3201,4
1533,261635574001,261635574001,26163557400,557400,1,26,163,557400,3202,4
1534,261635586002,261635586002,26163558600,558600,2,26,163,558600,3202,4
1535,261614043003,261614043003,26161404300,404300,3,26,161,404300,2702,4
1536,261614154001,261614154001,26161415400,415400,1,26,161,415400,2703,4
1537,261614234002,261614234002,26161423400,423400,2,26,161,423400,2701,4
1538,261614260002,261614260002,26161426000,426000,2,26,161,426000,2701,4
1539,261614222004,261614222004,26161422200,422200,4,26,161,422200,2701,4
1540,261614044002,261614044002,26161404400,404400,2,26,161,404400,2702,4
1541,261614045002,261614045002,26161404500,404500,2,26,161,404500,2702,4
1542,261614046002,261614046002,26161404600,404600,2,26,161,404600,2702,4
1543,261614046004,261614046004,26161404600,404600,4,26,161,404600,2702,4
1544,261635990002,261635990002,26163599000,599000,2,26,163,599000,3206,4
